past_earnings_per_share_5y_avg,0.27391
past_ebt_excluding,298.8
past_earnings_continued_ops,162.4
past_total_assets,4934
past_total_equity,1820
past_current_liabilities,522
past_return_on_equity,0.08923
past_return_on_assets,0.04702
past_return_on_capital_employed,0.08361
past_return_on_capital_employed_past,0.19716
past_return_on_capital_growth,0.42408
past_earnings_per_share_growth_1y,-0.19759
past_earnings_per_share_growth_3y,0.09548
past_earnings_per_share_growth_5y,0.14019
past_net_income_1y,201.6
past_net_income_2y,147.44762
past_net_income_3y,153.99278
past_net_income_4y,102.52125
past_net_income_5y,112.02776
past_net_income_5y_avg,88.73429
past_net_income_growth_1y,-0.19444
past_net_income_growth_3y,0.1018
past_net_income_growth_5y,0.14603
past_revenue_growth_1y,0.45005
past_revenue_growth_3y,0.22905
past_revenue_growth_5y,0.20695
past_days_since_last_update,118
past_last_earnings_update,1767139200
past_last_earnings_update_annual,1751241600
past_industry_analysis,,248.8,206.5,95.7,,48.7,154.3,250
past_ebit,368.9
past_ebit_ltm_history_offset,0,-1,-2,-3,-4,-5
past_ebit_ltm_history,368.9,290.1,230.69689,211.85921,139.21383,81.95837
past_ebit_3y_avg,126.14988
past_ebit_5y_avg,126.14988
past_ebit_single_growth_1y,0.27163
past_ebit_single_growth_3y,0.74125
past_ebit_single_growth_5y,3.50107
past_ebit_margin_1y,0.39325
past_ebit_margin,0.34486
past_ebitda,427.5
past_ebitda_margin,0.39965
past_gross_profit_margin,0.81116
past_last_filing_date,1771891200
past_net_income_single_growth_3y,0.0546
past_net_income_single_growth_5y,0.44964
past_earnings_per_share_single_growth_3y,0.03479
past_earnings_per_share_single_growth_5y,0.40457
past_gross_profit_margin_1y,0.85008
past_net_income_margin,0.15182
past_net_income_margin_1y,0.27328
past_change_in_unearned_revenue,-2.9
past_unearned_revenue_percent_of_sales,0.00271
past_ebt_including,223.2
past_unusual_items,-75.6
past_unusual_item_ratio,-0.25301
past_operating_revenue_percent,1
past_years_profitable,11
past_trading_since_years,11
past_non_operating_revenue
past_non_operating_revenue_ratio
past_non_operating_revenue_ratio_1y
past_non_operating_revenue_ratio_delta
past_income_tax_to_ebit_ratio,0.16481
